Time_s,Vel_X_mms
1.7469999999999184,548.2542499561666
1.7479999999999183,550.0682729590623
1.7489999999999182,551.8870035858009
1.749999999999918,553.7104455090424
1.750999999999918,555.5386022530599
1.7519999999999178,557.3714771917772
1.7529999999999177,559.2090735467503
1.7539999999999176,561.0513943851928
1.7549999999999175,562.8984426178977
1.7559999999999174,564.7502209972412
1.7569999999999173,566.6067321150961
1.7579999999999172,568.4679784007587
1.758999999999917,570.3339621188331
1.759999999999917,572.2046853671424
1.7609999999999169,574.080150074593
1.7619999999999167,575.9603579990054
1.7629999999999166,577.8453107249653
1.7639999999999165,579.7350096616349
1.7649999999999164,581.6294560405407
1.7659999999999163,583.5286509133745
1.7669999999999162,585.432595149744
1.767999999999916,587.3412894349087
1.768999999999916,589.2547342675143
1.7699999999999159,591.1729299573127
1.7709999999999158,593.0958766228297
1.7719999999999156,595.0235741890643
1.7729999999999155,596.9560223851252
1.7739999999999154,598.8932207418596
1.7749999999999153,600.8351685894961
1.7759999999999152,602.7818650552323
1.776999999999915,604.7333090608133
1.777999999999915,606.6894993200996
1.7789999999999149,608.650434336619
1.7799999999999148,610.6161124010853
1.7809999999999147,612.5865315889065
1.7819999999999145,614.5616897576881
1.7829999999999144,616.5415845446785
1.7839999999999143,618.52621336426
1.7849999999999142,620.5155734053557
1.785999999999914,622.5096616288617
1.786999999999914,624.5084747650384
1.7879999999999139,626.5120093108713
1.7889999999999138,628.520261527485
1.7899999999999137,630.53322743744
1.7909999999999136,632.5509028220702
1.7919999999999134,634.5732832187878
1.7929999999999133,636.6003639183717
1.7939999999999132,638.6321399622575
1.794999999999913,640.6686061397393
1.795999999999913,642.7097569852572
1.796999999999913,644.7555867755664
1.7979999999999128,646.8060895269488
1.7989999999999127,648.8612589924045
1.7999999999999126,650.9210886587789
1.8009999999999124,652.9855717439448
1.8019999999999123,655.0547011938704
1.8029999999999122,657.1284696797713
1.8039999999999121,659.2068695951534
1.804999999999912,661.2898930529149
1.805999999999912,663.3775318823778
1.8069999999999118,665.4697776263133
1.8079999999999117,667.5666215379459
1.8089999999999116,669.6680545779749
1.8099999999999115,671.7740674115256
1.8109999999999113,673.8846504051129
1.8119999999999112,675.9997936235858
1.8129999999999111,678.1194868270397
1.813999999999911,680.2437194677113
1.814999999999911,682.3724806869005
1.8159999999999108,684.5057593117926
1.8169999999999107,686.643543852343
1.8179999999999106,688.7858224980802
1.8189999999999105,690.9325831149486
1.8199999999999104,693.083813242079
1.8209999999999102,695.2395000885928
1.8219999999999101,697.3996305303534
1.82299999999991,699.564191106714
1.82399999999991,701.7331680172473
1.8249999999999098,703.9065471184405
1.8259999999999097,706.084313920422
1.8269999999999096,708.266453583606
1.8279999999999095,710.4529509153837
1.8289999999999094,712.6437903667493
1.8299999999999093,714.8389560289385
1.8309999999999091,717.0384316300417
1.831999999999909,719.2422005315836
1.832999999999909,721.4502457251253
1.8339999999999088,723.6625498288244
1.8349999999999087,725.8790950839802
1.8359999999999086,728.0998633515705
1.8369999999999085,730.3248361087601
1.8379999999999084,732.5539944454335
1.8389999999999083,734.7873190606542
1.8399999999999082,737.024790259141
1.840999999999908,739.2663879477531
1.841999999999908,741.512091631915
1.8429999999999078,743.7618804120508
1.8439999999999077,746.0157329800118
1.8449999999999076,748.2736276154614
1.8459999999999075,750.5355421822817
1.8469999999999074,752.8014541249568
1.8479999999999073,755.0713404649191
1.8489999999999072,757.3451777969075
1.849999999999907,759.6229422853074
1.850999999999907,761.9046096604936
1.8519999999999068,764.1901552151159
1.8529999999999067,766.4795538004176
1.8539999999999066,768.7727798225507
1.8549999999999065,771.0698072387967
1.8559999999999064,773.370609553914
1.8569999999999063,775.6751598163308
1.8579999999999062,777.9834306144253
1.858999999999906,780.2953940727722
1.859999999999906,782.6110218483517
1.8609999999999058,784.9302851267865
1.8619999999999057,787.2531546185506
1.8629999999999056,789.5796005551471
1.8639999999999055,791.9095926853487
1.8649999999999054,794.2431002713581
1.8659999999999053,796.5800920849787
1.8669999999999052,798.9205364037963
1.867999999999905,801.2644010073623
1.868999999999905,803.611653173329
1.8699999999999048,805.9622596736003
1.8709999999999047,808.3161867705102
1.8719999999999046,810.6734002129272
1.8729999999999045,813.0338652324086
1.8739999999999044,815.3975465393528
1.8749999999999043,817.764408319084
1.8759999999999042,820.1344142280386
1.876999999999904,822.5075273898182
1.877999999999904,824.8837103913744
1.8789999999999039,827.262925279084
1.8799999999999037,829.6451335548943
1.8809999999999036,832.0302961724205
1.8819999999999035,834.4183735330707
1.8829999999999034,836.8093254821539
1.8839999999999033,839.2031113050051
1.8849999999999032,841.599689723108
1.885999999999903,843.9990188901843
1.886999999999903,846.4010563883627
1.8879999999999029,848.8057592242606
1.8889999999999028,851.2130838251267
1.8899999999999026,853.6229860349819
1.8909999999999025,856.0354211107403
1.8919999999999024,858.4503437183656
1.8929999999999023,860.8677079289888
1.8939999999999022,863.287467215109
1.894999999999902,865.7095744467032
1.895999999999902,868.1339818874316
1.8969999999999019,870.5606411907956
1.8979999999999018,872.9895033963276
1.8989999999999017,875.4205189257898
